Buy/Sell Threshold 0.005 within a look ahead day count: 1
Technical Indicators: ['VWMA_10', 'VWAP', 'SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'RSI', 'AMO', 'Close']
Model Class Weight: {0: 1.1, -1: 1.1, 1: 1}
--------------------------------------------------
Highest % gain: ('SMCI', {'final_portfolio_value': 32319.07890800005, 'Portfolio cumulative percent gain': 223.19078908000049, 'Stock percent gain': 1820.3649161786216, 'total_trades': 105, 'winning_trades': 62, 'losing_trades': 43, 'sharpe_ratio': 2.61219358181325})
Lowest % gain: ('ENPH', {'final_portfolio_value': 3340.082674908255, 'Portfolio cumulative percent gain': -66.59917325091745, 'Stock percent gain': -64.4208001609092, 'total_trades': 63, 'winning_trades': 25, 'losing_trades': 38, 'sharpe_ratio': -0.7708854828014652})
Number of stocks with a positive gain 260
Number of stocks with a negative gain 239
Win/Loss Ratio: 0.94
--------------------------------------------------
Top 100 Portfolios that perform better than their stock
MTCH: {'final_portfolio_value': 11399.07278612876, 'Portfolio cumulative percent gain': 13.990727861287596, 'Stock percent gain': -76.6789501810927, 'total_trades': 144, 'winning_trades': 72, 'losing_trades': 71, 'sharpe_ratio': 0.25966348532272804}
WBD: {'final_portfolio_value': 9465.287197188281, 'Portfolio cumulative percent gain': -5.347128028117186, 'Stock percent gain': -73.15887914639767, 'total_trades': 118, 'winning_trades': 62, 'losing_trades': 55, 'sharpe_ratio': -0.24417031448871981}
LOW: {'final_portfolio_value': 15455.95916753218, 'Portfolio cumulative percent gain': 54.559591675321805, 'Stock percent gain': -12.016474159606647, 'total_trades': 90, 'winning_trades': 49, 'losing_trades': 40, 'sharpe_ratio': 1.093730888170732}
TSLA: {'final_portfolio_value': 13646.553324017628, 'Portfolio cumulative percent gain': 36.465533240176285, 'Stock percent gain': -22.60861030890368, 'total_trades': 102, 'winning_trades': 56, 'losing_trades': 45, 'sharpe_ratio': 0.520192177728477}
CRL: {'final_portfolio_value': 11819.429690205563, 'Portfolio cumulative percent gain': 18.19429690205563, 'Stock percent gain': -39.15518509701051, 'total_trades': 128, 'winning_trades': 70, 'losing_trades': 58, 'sharpe_ratio': 0.3582946454803575}
EW: {'final_portfolio_value': 12745.130249297938, 'Portfolio cumulative percent gain': 27.45130249297938, 'Stock percent gain': -28.923291922983264, 'total_trades': 120, 'winning_trades': 68, 'losing_trades': 52, 'sharpe_ratio': 0.49252651575797485}
LULU: {'final_portfolio_value': 13770.266103100246, 'Portfolio cumulative percent gain': 37.702661031002464, 'Stock percent gain': -18.11879593323349, 'total_trades': 129, 'winning_trades': 67, 'losing_trades': 61, 'sharpe_ratio': 0.49193072086358347}
STT: {'final_portfolio_value': 12918.716497965617, 'Portfolio cumulative percent gain': 29.187164979656174, 'Stock percent gain': -26.525632538653877, 'total_trades': 121, 'winning_trades': 69, 'losing_trades': 51, 'sharpe_ratio': 0.4544835912793251}
ZBRA: {'final_portfolio_value': 10415.779276386469, 'Portfolio cumulative percent gain': 4.15779276386469, 'Stock percent gain': -48.94315482799947, 'total_trades': 135, 'winning_trades': 66, 'losing_trades': 68, 'sharpe_ratio': 0.09370005802005738}
CF: {'final_portfolio_value': 15404.911904995646, 'Portfolio cumulative percent gain': 54.04911904995647, 'Stock percent gain': 2.7836404237151084, 'total_trades': 100, 'winning_trades': 56, 'losing_trades': 44, 'sharpe_ratio': 0.5276755370357384}
FMC: {'final_portfolio_value': 10150.177278153853, 'Portfolio cumulative percent gain': 1.5017727815385298, 'Stock percent gain': -49.29412835727493, 'total_trades': 91, 'winning_trades': 46, 'losing_trades': 45, 'sharpe_ratio': 0.0751889753280379}
PYPL: {'final_portfolio_value': 13021.770214460232, 'Portfolio cumulative percent gain': 30.21770214460232, 'Stock percent gain': -19.444441346087263, 'total_trades': 71, 'winning_trades': 40, 'losing_trades': 31, 'sharpe_ratio': 1.4501643155170474}
