Buy/Sell Threshold 0.005 within a look ahead day count: 1
Technical Indicators: ['VWMA_10', 'VWAP', 'SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'RSI', 'AMO', 'Close']
Model Parameters: {'estimator': DecisionTreeClassifier(class_weight={-1: 1.3, 0: 1.1, 1: 1}, max_depth=1,
                       min_samples_leaf=20, random_state=63), 'n_estimators': 400, 'learning_rate': 0.8, 'algorithm': 'SAMME.R', 'random_state': 63}
--------------------------------------------------
Highest % gain: ('BSX', {'final_portfolio_value': 19215.575745252972, 'Portfolio cumulative percent gain': 92.15575745252973, 'Stock percent gain': 70.19928424323567, 'total_trades': 67, 'winning_trades': 51, 'losing_trades': 15, 'sharpe_ratio': 6.016841020711909})
Lowest % gain: ('GL', {'final_portfolio_value': 6084.112148224361, 'Portfolio cumulative percent gain': -39.1588785177564, 'Stock percent gain': -12.286500068396009, 'total_trades': 9, 'winning_trades': 2, 'losing_trades': 7, 'sharpe_ratio': -0.9814775339617865})
Number of stocks with a positive gain 103
Number of stocks with a negative gain 77
Win/Loss Ratio: 1.68
--------------------------------------------------
Top 100 Portfolios that perform better than their stock
EL: {'final_portfolio_value': 11404.421321580689, 'Portfolio cumulative percent gain': 14.044213215806884, 'Stock percent gain': -69.17608007949215, 'total_trades': 6, 'winning_trades': 4, 'losing_trades': 2, 'sharpe_ratio': 0.5422651441669344}
GNRC: {'final_portfolio_value': 12649.087136150494, 'Portfolio cumulative percent gain': 26.490871361504944, 'Stock percent gain': -45.88664186337914, 'total_trades': 7, 'winning_trades': 6, 'losing_trades': 1, 'sharpe_ratio': 1.2113824012713614}
WBA: {'final_portfolio_value': 9045.154200147517, 'Portfolio cumulative percent gain': -9.548457998524828, 'Stock percent gain': -76.28037717923868, 'total_trades': 4, 'winning_trades': 1, 'losing_trades': 3, 'sharpe_ratio': -1.7799844032768308}
PARA: {'final_portfolio_value': 9868.195996562588, 'Portfolio cumulative percent gain': -1.3180400343741168, 'Stock percent gain': -67.82507949771936, 'total_trades': 6, 'winning_trades': 2, 'losing_trades': 4, 'sharpe_ratio': -0.8476011941195546}
IVZ: {'final_portfolio_value': 11765.329989334856, 'Portfolio cumulative percent gain': 17.65329989334856, 'Stock percent gain': -27.154614189385097, 'total_trades': 15, 'winning_trades': 9, 'losing_trades': 6, 'sharpe_ratio': 1.2471729453906653}
LUV: {'final_portfolio_value': 10179.19752483028, 'Portfolio cumulative percent gain': 1.791975248302806, 'Stock percent gain': -42.78272024101401, 'total_trades': 3, 'winning_trades': 2, 'losing_trades': 1, 'sharpe_ratio': -0.47668208284422287}
TSN: {'final_portfolio_value': 10357.78438307666, 'Portfolio cumulative percent gain': 3.5778438307665965, 'Stock percent gain': -38.4459539204971, 'total_trades': 15, 'winning_trades': 9, 'losing_trades': 6, 'sharpe_ratio': 0.07756080927670199}
EPAM: {'final_portfolio_value': 9766.980423608728, 'Portfolio cumulative percent gain': -2.330195763912725, 'Stock percent gain': -44.213450212959295, 'total_trades': 4, 'winning_trades': 2, 'losing_trades': 2, 'sharpe_ratio': -1.908179056977469}
FIS: {'final_portfolio_value': 10641.030111655988, 'Portfolio cumulative percent gain': 6.410301116559876, 'Stock percent gain': -32.63054283628528, 'total_trades': 5, 'winning_trades': 3, 'losing_trades': 2, 'sharpe_ratio': 0.24626583974602245}
CCI: {'final_portfolio_value': 10035.30816971209, 'Portfolio cumulative percent gain': 0.35308169712090604, 'Stock percent gain': -36.73446535565511, 'total_trades': 4, 'winning_trades': 2, 'losing_trades': 2, 'sharpe_ratio': -5.300908816498707}
MAA: {'final_portfolio_value': 10585.622006843796, 'Portfolio cumulative percent gain': 5.856220068437961, 'Stock percent gain': -30.151231698971266, 'total_trades': 41, 'winning_trades': 24, 'losing_trades': 17, 'sharpe_ratio': 0.4471409273025534}
