Buy/Sell Threshold 0.005 within a look ahead day count: 1
Technical Indicators: ['VWMA_10', 'VWAP', 'SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'RSI', 'AMO', 'Close']
Model Parameters: {'learning_rate': 0.1, 'max_iter': 300, 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': 15, 'warm_start': False, 'random_state': 63, 'verbose': 0, 'tol': 1e-06}
--------------------------------------------------
Highest % gain: ('SMCI', {'final_portfolio_value': 67404.50501329362, 'Portfolio cumulative percent gain': 574.0450501329361, 'Stock percent gain': 1858.3561629258563, 'total_trades': 60, 'winning_trades': 45, 'losing_trades': 14, 'sharpe_ratio': 1.107926691091258})
Lowest % gain: ('ENPH', {'final_portfolio_value': 2640.4321759250374, 'Portfolio cumulative percent gain': -73.59567824074962, 'Stock percent gain': -65.62633297201519, 'total_trades': 61, 'winning_trades': 23, 'losing_trades': 38, 'sharpe_ratio': -1.2038624284955597})
Number of stocks with a positive gain 282
Number of stocks with a negative gain 184
Win/Loss Ratio: 1.44
--------------------------------------------------
Top 100 Portfolios that perform better than their stock
ALGN: {'final_portfolio_value': 15668.883952311386, 'Portfolio cumulative percent gain': 56.688839523113856, 'Stock percent gain': -46.264763740359584, 'total_trades': 64, 'winning_trades': 40, 'losing_trades': 24, 'sharpe_ratio': 0.8844208352623245}
FCX: {'final_portfolio_value': 18385.065259030544, 'Portfolio cumulative percent gain': 83.85065259030544, 'Stock percent gain': 27.663699091945404, 'total_trades': 86, 'winning_trades': 55, 'losing_trades': 31, 'sharpe_ratio': 1.0444789570413753}
TSLA: {'final_portfolio_value': 16926.43574829922, 'Portfolio cumulative percent gain': 69.26435748299221, 'Stock percent gain': 13.862101137124846, 'total_trades': 63, 'winning_trades': 28, 'losing_trades': 34, 'sharpe_ratio': 0.5964532938825913}
TRGP: {'final_portfolio_value': 28347.249181089333, 'Portfolio cumulative percent gain': 183.47249181089333, 'Stock percent gain': 133.7688677981163, 'total_trades': 32, 'winning_trades': 26, 'losing_trades': 5, 'sharpe_ratio': 3.0655686643847164}
FTNT: {'final_portfolio_value': 15691.824802931395, 'Portfolio cumulative percent gain': 56.91824802931394, 'Stock percent gain': 11.990341928193756, 'total_trades': 31, 'winning_trades': 21, 'losing_trades': 9, 'sharpe_ratio': 1.1243940350606514}
AMD: {'final_portfolio_value': 19277.272326337825, 'Portfolio cumulative percent gain': 92.77272326337824, 'Stock percent gain': 48.109082365202255, 'total_trades': 16, 'winning_trades': 8, 'losing_trades': 7, 'sharpe_ratio': 0.6052557353986582}
DVA: {'final_portfolio_value': 17118.080536318863, 'Portfolio cumulative percent gain': 71.18080536318863, 'Stock percent gain': 26.99392784369053, 'total_trades': 39, 'winning_trades': 27, 'losing_trades': 11, 'sharpe_ratio': 1.1600961995912684}
MOH: {'final_portfolio_value': 14493.049249787411, 'Portfolio cumulative percent gain': 44.93049249787411, 'Stock percent gain': 1.5748381265624842, 'total_trades': 38, 'winning_trades': 28, 'losing_trades': 9, 'sharpe_ratio': 0.9766020613032548}
HST: {'final_portfolio_value': 14960.991101057338, 'Portfolio cumulative percent gain': 49.60991101057338, 'Stock percent gain': 6.853394347269056, 'total_trades': 50, 'winning_trades': 34, 'losing_trades': 15, 'sharpe_ratio': 0.9338223536208786}
NUE: {'final_portfolio_value': 20369.65139441591, 'Portfolio cumulative percent gain': 103.6965139441591, 'Stock percent gain': 63.683730673736164, 'total_trades': 36, 'winning_trades': 22, 'losing_trades': 13, 'sharpe_ratio': 0.9310491470986766}
MRO: {'final_portfolio_value': 18170.63307828131, 'Portfolio cumulative percent gain': 81.70633078281308, 'Stock percent gain': 42.5403249452935, 'total_trades': 27, 'winning_trades': 18, 'losing_trades': 8, 'sharpe_ratio': 0.6730876758111525}
