Buy/Sell Threshold 0.005 within a look ahead day count: 1
Technical Indicators: ['VWMA_10', 'VWAP', 'SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'RSI', 'AMO', 'Close']
Model Parameters: {'estimator': DecisionTreeClassifier(max_depth=1, min_samples_leaf=20, random_state=63), 'n_estimators': 400, 'learning_rate': 0.8, 'algorithm': 'SAMME.R', 'random_state': 63}
--------------------------------------------------
Highest % gain: ('SMCI', {'final_portfolio_value': 70738.62964266288, 'Portfolio cumulative percent gain': 607.3862964266289, 'Stock percent gain': 1646.0778967126626, 'total_trades': 91, 'winning_trades': 47, 'losing_trades': 43, 'sharpe_ratio': 1.255307099951279})
Lowest % gain: ('EL', {'final_portfolio_value': 2481.73517082206, 'Portfolio cumulative percent gain': -75.1826482917794, 'Stock percent gain': -69.17608007949215, 'total_trades': 61, 'winning_trades': 17, 'losing_trades': 43, 'sharpe_ratio': -4.170945685489349})
Number of stocks with a positive gain 295
Number of stocks with a negative gain 200
Win/Loss Ratio: 0.59
--------------------------------------------------
Top 100 Portfolios that perform better than their stock
PODD: {'final_portfolio_value': 13666.694117193018, 'Portfolio cumulative percent gain': 36.666941171930176, 'Stock percent gain': -20.364165668470353, 'total_trades': 52, 'winning_trades': 18, 'losing_trades': 34, 'sharpe_ratio': 0.7963050270570193}
COF: {'final_portfolio_value': 14045.160822077534, 'Portfolio cumulative percent gain': 40.45160822077534, 'Stock percent gain': -7.750991581644266, 'total_trades': 34, 'winning_trades': 15, 'losing_trades': 18, 'sharpe_ratio': 0.5539921510092513}
KEY: {'final_portfolio_value': 10126.965479221508, 'Portfolio cumulative percent gain': 1.2696547922150785, 'Stock percent gain': -43.52504699013317, 'total_trades': 80, 'winning_trades': 42, 'losing_trades': 37, 'sharpe_ratio': 0.13395331891084242}
COP: {'final_portfolio_value': 16230.6665263263, 'Portfolio cumulative percent gain': 62.30666526326301, 'Stock percent gain': 18.679510803199044, 'total_trades': 30, 'winning_trades': 13, 'losing_trades': 16, 'sharpe_ratio': 0.859550286897866}
GOOGL: {'final_portfolio_value': 16395.482158992607, 'Portfolio cumulative percent gain': 63.95482158992607, 'Stock percent gain': 22.497286181951097, 'total_trades': 21, 'winning_trades': 10, 'losing_trades': 10, 'sharpe_ratio': 0.8575642127444969}
