Buy/Sell Threshold 0.005 within a look ahead day count: 1
Technical Indicators: ['VWMA_10', 'VWAP', 'SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'RSI', 'AMO', 'Close']
Model Parameters: {'learning_rate': 0.1, 'max_iter': 300, 'min_samples_leaf': 10, 'max_depth': None, 'max_leaf_nodes': 31, 'warm_start': False, 'random_state': 63, 'verbose': 0, 'tol': 0.0001}
--------------------------------------------------
Highest % gain: ('SMCI', {'final_portfolio_value': 161633.75009535288, 'Portfolio cumulative percent gain': 1516.337500953529, 'Stock percent gain': 1858.3561629258563, 'total_trades': 48, 'winning_trades': 35, 'losing_trades': 12, 'sharpe_ratio': 3.9263810285529983})
Lowest % gain: ('WBA', {'final_portfolio_value': 2827.181752207842, 'Portfolio cumulative percent gain': -71.72818247792158, 'Stock percent gain': -77.60602378961983, 'total_trades': 25, 'winning_trades': 11, 'losing_trades': 13, 'sharpe_ratio': -2.189421653863597})
Number of stocks with a positive gain 270
Number of stocks with a negative gain 171
Win/Loss Ratio: 1.64
--------------------------------------------------
Top 100 Portfolios that perform better than their stock
FCX: {'final_portfolio_value': 22115.540332731554, 'Portfolio cumulative percent gain': 121.15540332731554, 'Stock percent gain': 27.663699091945404, 'total_trades': 73, 'winning_trades': 47, 'losing_trades': 26, 'sharpe_ratio': 1.351422421583927}
META: {'final_portfolio_value': 42807.099109159106, 'Portfolio cumulative percent gain': 328.07099109159105, 'Stock percent gain': 262.64882145149693, 'total_trades': 18, 'winning_trades': 13, 'losing_trades': 4, 'sharpe_ratio': 1.1493863294080953}
DVA: {'final_portfolio_value': 18486.815904455103, 'Portfolio cumulative percent gain': 84.86815904455104, 'Stock percent gain': 26.99392784369053, 'total_trades': 26, 'winning_trades': 17, 'losing_trades': 8, 'sharpe_ratio': 1.1676988531521235}
HST: {'final_portfolio_value': 14552.86419924816, 'Portfolio cumulative percent gain': 45.5286419924816, 'Stock percent gain': 6.853394347269056, 'total_trades': 49, 'winning_trades': 36, 'losing_trades': 12, 'sharpe_ratio': 1.1603794146463176}
KEY: {'final_portfolio_value': 9315.29639912133, 'Portfolio cumulative percent gain': -6.847036008786708, 'Stock percent gain': -37.24631522318523, 'total_trades': 42, 'winning_trades': 27, 'losing_trades': 14, 'sharpe_ratio': -0.16813153571186243}
CZR: {'final_portfolio_value': 9781.025964647744, 'Portfolio cumulative percent gain': -2.1897403535225566, 'Stock percent gain': -32.2232552461846, 'total_trades': 25, 'winning_trades': 16, 'losing_trades': 8, 'sharpe_ratio': 0.013866850719636833}
APA: {'final_portfolio_value': 12313.276708548543, 'Portfolio cumulative percent gain': 23.13276708548543, 'Stock percent gain': -5.7280609468362185, 'total_trades': 44, 'winning_trades': 32, 'losing_trades': 11, 'sharpe_ratio': 0.3089991654263299}
HES: {'final_portfolio_value': 19223.450402578976, 'Portfolio cumulative percent gain': 92.23450402578976, 'Stock percent gain': 65.07692441835508, 'total_trades': 29, 'winning_trades': 23, 'losing_trades': 5, 'sharpe_ratio': 0.8336131250471717}
PARA: {'final_portfolio_value': 5728.885234525833, 'Portfolio cumulative percent gain': -42.71114765474167, 'Stock percent gain': -64.99848488144241, 'total_trades': 21, 'winning_trades': 12, 'losing_trades': 8, 'sharpe_ratio': -0.9309140748938388}
BXP: {'final_portfolio_value': 8176.72513886901, 'Portfolio cumulative percent gain': -18.232748611309898, 'Stock percent gain': -40.09708656796981, 'total_trades': 65, 'winning_trades': 38, 'losing_trades': 27, 'sharpe_ratio': -0.4926896144143594}
BBY: {'final_portfolio_value': 11278.717297680123, 'Portfolio cumulative percent gain': 12.78717297680123, 'Stock percent gain': -8.889799630719795, 'total_trades': 24, 'winning_trades': 12, 'losing_trades': 11, 'sharpe_ratio': 0.7283715290637826}
MKTX: {'final_portfolio_value': 8703.10602646033, 'Portfolio cumulative percent gain': -12.968939735396708, 'Stock percent gain': -33.61963453172614, 'total_trades': 42, 'winning_trades': 17, 'losing_trades': 24, 'sharpe_ratio': -0.16216331713473275}
CHTR: {'final_portfolio_value': 8698.801723337603, 'Portfolio cumulative percent gain': -13.01198276662397, 'Stock percent gain': -33.339722849690496, 'total_trades': 47, 'winning_trades': 31, 'losing_trades': 16, 'sharpe_ratio': -0.18120266980361138}
MOS: {'final_portfolio_value': 9382.981656338545, 'Portfolio cumulative percent gain': -6.170183436614552, 'Stock percent gain': -26.100077819055965, 'total_trades': 41, 'winning_trades': 20, 'losing_trades': 20, 'sharpe_ratio': 0.018585248808924027}
BAX: {'final_portfolio_value': 6123.049393843402, 'Portfolio cumulative percent gain': -38.769506061565984, 'Stock percent gain': -58.54144655787645, 'total_trades': 46, 'winning_trades': 31, 'losing_trades': 15, 'sharpe_ratio': -1.191941664684254}
PPG: {'final_portfolio_value': 10256.986902722265, 'Portfolio cumulative percent gain': 2.5698690272226488, 'Stock percent gain': -17.089715430436712, 'total_trades': 18, 'winning_trades': 12, 'losing_trades': 5, 'sharpe_ratio': 0.0543198931459042}
