Buy/Sell Threshold 0.005 within a look ahead day count: 1
Technical Indicators: ['VWMA_10', 'VWAP', 'SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'RSI', 'AMO', 'Close']
Model Parameters: {'learning_rate': 0.1, 'max_iter': 100, 'min_samples_leaf': 20, 'max_depth': None, 'max_leaf_nodes': 31, 'warm_start': False, 'random_state': 63, 'verbose': 0, 'tol': 0.0001}
--------------------------------------------------
Highest % gain: ('SMCI', {'final_portfolio_value': 200833.85808730405, 'Portfolio cumulative percent gain': 1908.3385808730404, 'Stock percent gain': 1858.3561629258563, 'total_trades': 44, 'winning_trades': 36, 'losing_trades': 7, 'sharpe_ratio': 2.265510632706809})
Lowest % gain: ('WBA', {'final_portfolio_value': 2944.646793815941, 'Portfolio cumulative percent gain': -70.5535320618406, 'Stock percent gain': -77.60602378961983, 'total_trades': 31, 'winning_trades': 11, 'losing_trades': 19, 'sharpe_ratio': -1.6736697697019423})
Number of stocks with a positive gain 277
Number of stocks with a negative gain 164
Win/Loss Ratio: 1.40
--------------------------------------------------
Top 100 Portfolios that perform better than their stock
FCX: {'final_portfolio_value': 18221.164900964257, 'Portfolio cumulative percent gain': 82.21164900964257, 'Stock percent gain': 27.663699091945404, 'total_trades': 66, 'winning_trades': 41, 'losing_trades': 25, 'sharpe_ratio': 1.1731500801996928}
SMCI: {'final_portfolio_value': 200833.85808730405, 'Portfolio cumulative percent gain': 1908.3385808730404, 'Stock percent gain': 1858.3561629258563, 'total_trades': 44, 'winning_trades': 36, 'losing_trades': 7, 'sharpe_ratio': 2.265510632706809}
MPWR: {'final_portfolio_value': 28110.994828308147, 'Portfolio cumulative percent gain': 181.10994828308145, 'Stock percent gain': 131.1736608025919, 'total_trades': 38, 'winning_trades': 28, 'losing_trades': 9, 'sharpe_ratio': 1.0255630445023858}
HES: {'final_portfolio_value': 21482.494112244745, 'Portfolio cumulative percent gain': 114.82494112244744, 'Stock percent gain': 65.07692441835508, 'total_trades': 28, 'winning_trades': 22, 'losing_trades': 5, 'sharpe_ratio': 0.8600483340446627}
DVA: {'final_portfolio_value': 17531.890056989534, 'Portfolio cumulative percent gain': 75.31890056989533, 'Stock percent gain': 26.99392784369053, 'total_trades': 29, 'winning_trades': 21, 'losing_trades': 7, 'sharpe_ratio': 0.9993801263020342}
TSLA: {'final_portfolio_value': 15233.625583897137, 'Portfolio cumulative percent gain': 52.336255838971375, 'Stock percent gain': 13.862101137124846, 'total_trades': 20, 'winning_trades': 12, 'losing_trades': 7, 'sharpe_ratio': 0.44760677832496365}
BXP: {'final_portfolio_value': 9771.044952064869, 'Portfolio cumulative percent gain': -2.28955047935131, 'Stock percent gain': -40.09708656796981, 'total_trades': 67, 'winning_trades': 41, 'losing_trades': 26, 'sharpe_ratio': -0.02199283815258396}
HST: {'final_portfolio_value': 14324.462710195887, 'Portfolio cumulative percent gain': 43.24462710195887, 'Stock percent gain': 6.853394347269056, 'total_trades': 52, 'winning_trades': 38, 'losing_trades': 13, 'sharpe_ratio': 0.9782006652948589}
META: {'final_portfolio_value': 39649.88957647199, 'Portfolio cumulative percent gain': 296.4988957647199, 'Stock percent gain': 262.64882145149693, 'total_trades': 18, 'winning_trades': 15, 'losing_trades': 2, 'sharpe_ratio': 1.0580140441223038}
OXY: {'final_portfolio_value': 19301.040298350654, 'Portfolio cumulative percent gain': 93.01040298350654, 'Stock percent gain': 62.9225434699835, 'total_trades': 27, 'winning_trades': 17, 'losing_trades': 9, 'sharpe_ratio': 0.778205801725381}
APA: {'final_portfolio_value': 12416.099346054549, 'Portfolio cumulative percent gain': 24.160993460545487, 'Stock percent gain': -5.7280609468362185, 'total_trades': 43, 'winning_trades': 31, 'losing_trades': 11, 'sharpe_ratio': 0.3190503395907472}
NOW: {'final_portfolio_value': 22281.331942494227, 'Portfolio cumulative percent gain': 122.81331942494228, 'Stock percent gain': 93.12757307768513, 'total_trades': 32, 'winning_trades': 24, 'losing_trades': 7, 'sharpe_ratio': 0.9374576325042826}
