Buy/Sell Threshold 0.005 within a look ahead day count: 1
Technical Indicators: ['VWMA_10', 'VWAP', 'VWAP_signal', 'SMA_10', 'EMA_10', 'bb_upper', 'bb_lower', 'bb_width', 'Close']
Model Class Weight: {0: 1.2, -1: 1.2, 1: 1}
--------------------------------------------------
Highest % gain: ('SMCI.csv', {'final_portfolio_value': 65230.17038943349, 'Percent gain': 552.301703894335, 'total_trades': 120})
Lowest % gain: ('ENPH.csv', {'final_portfolio_value': 2974.4152968810126, 'Percent gain': -70.25584703118987, 'total_trades': 98})
Number of stocks with a positive gain 281
Number of stocks with a negative gain 219
Sum of the Top 100 portfolios: 1,626,061.52
Sum of the Bottom 100 portfolios: 687,818.74
--------------------------------------------------
SMCI.csv: {'final_portfolio_value': 65230.17038943349, 'Percent gain': 552.301703894335, 'total_trades': 120}
FSLR.csv: {'final_portfolio_value': 39079.38903542795, 'Percent gain': 290.79389035427954, 'total_trades': 111}
STLD.csv: {'final_portfolio_value': 30686.049451566418, 'Percent gain': 206.8604945156642, 'total_trades': 105}
PHM.csv: {'final_portfolio_value': 23761.675854075886, 'Percent gain': 137.61675854075887, 'total_trades': 122}
GE.csv: {'final_portfolio_value': 22899.409506582626, 'Percent gain': 128.99409506582626, 'total_trades': 111}
MPWR.csv: {'final_portfolio_value': 20558.07763341347, 'Percent gain': 105.58077633413473, 'total_trades': 123}
OMC.csv: {'final_portfolio_value': 20509.7613917322, 'Percent gain': 105.09761391732201, 'total_trades': 83}
NFLX.csv: {'final_portfolio_value': 20319.35686557648, 'Percent gain': 103.19356865576479, 'total_trades': 105}
DECK.csv: {'final_portfolio_value': 20180.91366650535, 'Percent gain': 101.80913666505347, 'total_trades': 122}
MA.csv: {'final_portfolio_value': 19871.20098129066, 'Percent gain': 98.71200981290662, 'total_trades': 110}
VST.csv: {'final_portfolio_value': 19115.353069440942, 'Percent gain': 91.15353069440941, 'total_trades': 56}
MLM.csv: {'final_portfolio_value': 19039.7499560997, 'Percent gain': 90.39749956099698, 'total_trades': 71}
FICO.csv: {'final_portfolio_value': 18907.471896869476, 'Percent gain': 89.07471896869477, 'total_trades': 130}
JBL.csv: {'final_portfolio_value': 18691.910307401056, 'Percent gain': 86.91910307401056, 'total_trades': 86}
ON.csv: {'final_portfolio_value': 18669.12923100243, 'Percent gain': 86.69129231002428, 'total_trades': 125}
GOOG.csv: {'final_portfolio_value': 18446.4824168358, 'Percent gain': 84.46482416835799, 'total_trades': 118}
GWW.csv: {'final_portfolio_value': 18150.40836648662, 'Percent gain': 81.50408366486619, 'total_trades': 112}
NVDA.csv: {'final_portfolio_value': 18134.073214301246, 'Percent gain': 81.34073214301247, 'total_trades': 116}
OXY.csv: {'final_portfolio_value': 18004.79345306103, 'Percent gain': 80.04793453061029, 'total_trades': 114}
JNPR.csv: {'final_portfolio_value': 17784.93582304419, 'Percent gain': 77.84935823044191, 'total_trades': 88}
LLY.csv: {'final_portfolio_value': 17535.266880990763, 'Percent gain': 75.35266880990763, 'total_trades': 104}
CAH.csv: {'final_portfolio_value': 17533.661239469504, 'Percent gain': 75.33661239469504, 'total_trades': 82}
NRG.csv: {'final_portfolio_value': 17006.353941249494, 'Percent gain': 70.06353941249493, 'total_trades': 109}
TRGP.csv: {'final_portfolio_value': 16623.701462784928, 'Percent gain': 66.23701462784928, 'total_trades': 77}
AVGO.csv: {'final_portfolio_value': 16399.07198080159, 'Percent gain': 63.99071980801589, 'total_trades': 94}
HCA.csv: {'final_portfolio_value': 16350.024966460996, 'Percent gain': 63.50024966460996, 'total_trades': 87}
DAL.csv: {'final_portfolio_value': 16140.981899230292, 'Percent gain': 61.40981899230292, 'total_trades': 82}
PANW.csv: {'final_portfolio_value': 15967.822270065728, 'Percent gain': 59.67822270065728, 'total_trades': 80}
WRK.csv: {'final_portfolio_value': 15963.71457151355, 'Percent gain': 59.637145715135496, 'total_trades': 74}
INTU.csv: {'final_portfolio_value': 15700.524759312924, 'Percent gain': 57.00524759312924, 'total_trades': 138}
NUE.csv: {'final_portfolio_value': 15696.438854295982, 'Percent gain': 56.964388542959824, 'total_trades': 66}
BLDR.csv: {'final_portfolio_value': 15687.389450386507, 'Percent gain': 56.87389450386507, 'total_trades': 123}
RJF.csv: {'final_portfolio_value': 15635.995830048196, 'Percent gain': 56.359958300481956, 'total_trades': 112}
MRK.csv: {'final_portfolio_value': 15569.790434317905, 'Percent gain': 55.697904343179054, 'total_trades': 62}
KLAC.csv: {'final_portfolio_value': 15541.457248232258, 'Percent gain': 55.41457248232259, 'total_trades': 131}
DLTR.csv: {'final_portfolio_value': 15386.787521036638, 'Percent gain': 53.867875210366385, 'total_trades': 126}
EG.csv: {'final_portfolio_value': 15381.73797707691, 'Percent gain': 53.8173797707691, 'total_trades': 93}
VRTX.csv: {'final_portfolio_value': 15379.905833258119, 'Percent gain': 53.79905833258119, 'total_trades': 105}
CDNS.csv: {'final_portfolio_value': 15221.746543885934, 'Percent gain': 52.21746543885934, 'total_trades': 116}
HLT.csv: {'final_portfolio_value': 15182.30618204998, 'Percent gain': 51.82306182049981, 'total_trades': 69}
ANET.csv: {'final_portfolio_value': 15118.985077652671, 'Percent gain': 51.18985077652671, 'total_trades': 70}
BSX.csv: {'final_portfolio_value': 15108.221676061772, 'Percent gain': 51.08221676061772, 'total_trades': 78}
WYNN.csv: {'final_portfolio_value': 15086.910568691625, 'Percent gain': 50.86910568691625, 'total_trades': 125}
META.csv: {'final_portfolio_value': 15005.88795786409, 'Percent gain': 50.0588795786409, 'total_trades': 86}
PGR.csv: {'final_portfolio_value': 14903.552804578578, 'Percent gain': 49.035528045785775, 'total_trades': 90}
CI.csv: {'final_portfolio_value': 14888.721246588517, 'Percent gain': 48.88721246588516, 'total_trades': 92}
JKHY.csv: {'final_portfolio_value': 14856.796277840209, 'Percent gain': 48.56796277840209, 'total_trades': 109}
DLR.csv: {'final_portfolio_value': 14853.659876757376, 'Percent gain': 48.53659876757376, 'total_trades': 130}
NXPI.csv: {'final_portfolio_value': 14845.252423643045, 'Percent gain': 48.452524236430456, 'total_trades': 109}
CPRT.csv: {'final_portfolio_value': 14834.635403585693, 'Percent gain': 48.34635403585693, 'total_trades': 107}
WAB.csv: {'final_portfolio_value': 14782.788093373625, 'Percent gain': 47.82788093373625, 'total_trades': 114}
HUBB.csv: {'final_portfolio_value': 14705.199532740064, 'Percent gain': 47.05199532740064, 'total_trades': 114}
NSC.csv: {'final_portfolio_value': 14663.094749472897, 'Percent gain': 46.63094749472897, 'total_trades': 115}
DFS.csv: {'final_portfolio_value': 14496.852981595799, 'Percent gain': 44.96852981595799, 'total_trades': 136}
MRNA.csv: {'final_portfolio_value': 14480.837082803126, 'Percent gain': 44.80837082803126, 'total_trades': 42}
CMG.csv: {'final_portfolio_value': 14465.935674881073, 'Percent gain': 44.65935674881073, 'total_trades': 119}
TJX.csv: {'final_portfolio_value': 14448.495917618675, 'Percent gain': 44.48495917618675, 'total_trades': 116}
HII.csv: {'final_portfolio_value': 14401.680255546367, 'Percent gain': 44.01680255546367, 'total_trades': 93}
AMP.csv: {'final_portfolio_value': 14284.568396599272, 'Percent gain': 42.84568396599272, 'total_trades': 96}
IT.csv: {'final_portfolio_value': 14266.471411944922, 'Percent gain': 42.664714119449215, 'total_trades': 135}
ULTA.csv: {'final_portfolio_value': 14250.991787008557, 'Percent gain': 42.50991787008557, 'total_trades': 128}
TFC.csv: {'final_portfolio_value': 14250.715907184747, 'Percent gain': 42.50715907184747, 'total_trades': 114}
L.csv: {'final_portfolio_value': 14237.779873306401, 'Percent gain': 42.37779873306401, 'total_trades': 92}
V.csv: {'final_portfolio_value': 14173.862522996593, 'Percent gain': 41.73862522996593, 'total_trades': 109}
COR.csv: {'final_portfolio_value': 14166.73672263694, 'Percent gain': 41.66736722636941, 'total_trades': 119}
PCAR.csv: {'final_portfolio_value': 14140.866085355814, 'Percent gain': 41.40866085355814, 'total_trades': 58}
APH.csv: {'final_portfolio_value': 14114.390774985563, 'Percent gain': 41.14390774985562, 'total_trades': 113}
CTLT.csv: {'final_portfolio_value': 14070.825798884534, 'Percent gain': 40.70825798884534, 'total_trades': 77}
PH.csv: {'final_portfolio_value': 14055.963888568274, 'Percent gain': 40.559638885682745, 'total_trades': 111}
FITB.csv: {'final_portfolio_value': 14042.903629658045, 'Percent gain': 40.42903629658045, 'total_trades': 108}
TDG.csv: {'final_portfolio_value': 14020.457301734432, 'Percent gain': 40.20457301734432, 'total_trades': 113}
DE.csv: {'final_portfolio_value': 13985.001746854128, 'Percent gain': 39.85001746854128, 'total_trades': 108}
LHX.csv: {'final_portfolio_value': 13980.85228034841, 'Percent gain': 39.8085228034841, 'total_trades': 95}
NVR.csv: {'final_portfolio_value': 13918.90821940317, 'Percent gain': 39.189082194031705, 'total_trades': 119}
IR.csv: {'final_portfolio_value': 13876.77072727686, 'Percent gain': 38.767707272768604, 'total_trades': 48}
CBOE.csv: {'final_portfolio_value': 13854.67512518565, 'Percent gain': 38.54675125185649, 'total_trades': 93}
LVS.csv: {'final_portfolio_value': 13853.2818426244, 'Percent gain': 38.532818426244, 'total_trades': 127}
GRMN.csv: {'final_portfolio_value': 13703.939524530597, 'Percent gain': 37.03939524530597, 'total_trades': 72}
NTAP.csv: {'final_portfolio_value': 13693.970240103512, 'Percent gain': 36.93970240103512, 'total_trades': 94}
TT.csv: {'final_portfolio_value': 13656.994741482547, 'Percent gain': 36.56994741482547, 'total_trades': 112}
DHR.csv: {'final_portfolio_value': 13641.819666589585, 'Percent gain': 36.41819666589585, 'total_trades': 105}
OKE.csv: {'final_portfolio_value': 13641.269420101187, 'Percent gain': 36.412694201011874, 'total_trades': 95}
DVA.csv: {'final_portfolio_value': 13608.203936972315, 'Percent gain': 36.082039369723155, 'total_trades': 106}
ROL.csv: {'final_portfolio_value': 13599.441713007927, 'Percent gain': 35.99441713007927, 'total_trades': 122}
GDDY.csv: {'final_portfolio_value': 13553.272309545977, 'Percent gain': 35.53272309545977, 'total_trades': 54}
MGM.csv: {'final_portfolio_value': 13497.766462698013, 'Percent gain': 34.97766462698013, 'total_trades': 105}
J.csv: {'final_portfolio_value': 13373.611665624525, 'Percent gain': 33.73611665624525, 'total_trades': 86}
LDOS.csv: {'final_portfolio_value': 13176.029959498244, 'Percent gain': 31.760299594982445, 'total_trades': 85}
ADI.csv: {'final_portfolio_value': 13075.820606088679, 'Percent gain': 30.758206060886785, 'total_trades': 106}
EBAY.csv: {'final_portfolio_value': 13064.926815135941, 'Percent gain': 30.64926815135941, 'total_trades': 75}
PCG.csv: {'final_portfolio_value': 13047.791402210558, 'Percent gain': 30.477914022105576, 'total_trades': 142}
XYL.csv: {'final_portfolio_value': 13014.18675274894, 'Percent gain': 30.141867527489392, 'total_trades': 74}
HPQ.csv: {'final_portfolio_value': 12986.35040238988, 'Percent gain': 29.863504023898805, 'total_trades': 79}
KKR.csv: {'final_portfolio_value': 12979.86017712274, 'Percent gain': 29.798601771227403, 'total_trades': 109}
AME.csv: {'final_portfolio_value': 12937.198498107035, 'Percent gain': 29.37198498107034, 'total_trades': 108}
SYK.csv: {'final_portfolio_value': 12913.833543312514, 'Percent gain': 29.138335433125143, 'total_trades': 103}
TAP.csv: {'final_portfolio_value': 12873.935683487412, 'Percent gain': 28.739356834874126, 'total_trades': 125}
NWSA.csv: {'final_portfolio_value': 12872.13947621331, 'Percent gain': 28.721394762133098, 'total_trades': 67}
NTRS.csv: {'final_portfolio_value': 12858.655397196519, 'Percent gain': 28.586553971965188, 'total_trades': 112}
DVN.csv: {'final_portfolio_value': 12851.980231969079, 'Percent gain': 28.51980231969079, 'total_trades': 124}
QRVO.csv: {'final_portfolio_value': 12839.756956880032, 'Percent gain': 28.39756956880032, 'total_trades': 71}
HES.csv: {'final_portfolio_value': 12833.157234854496, 'Percent gain': 28.331572348544963, 'total_trades': 100}
NOC.csv: {'final_portfolio_value': 12801.943825087194, 'Percent gain': 28.019438250871936, 'total_trades': 115}
HIG.csv: {'final_portfolio_value': 12800.29069289465, 'Percent gain': 28.0029069289465, 'total_trades': 109}
MCK.csv: {'final_portfolio_value': 12783.305870746259, 'Percent gain': 27.833058707462587, 'total_trades': 99}
MTB.csv: {'final_portfolio_value': 12776.779388827104, 'Percent gain': 27.76779388827104, 'total_trades': 111}
EOG.csv: {'final_portfolio_value': 12753.965061414627, 'Percent gain': 27.539650614146264, 'total_trades': 100}
KMI.csv: {'final_portfolio_value': 12732.68286444217, 'Percent gain': 27.326828644421695, 'total_trades': 113}
